REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2016/09/11 13:00:00,5058.09,32.49,TRADE
QLD1,2016/09/11 13:30:00,5069.77,32.38,TRADE
QLD1,2016/09/11 14:00:00,5156.14,34.74,TRADE
QLD1,2016/09/11 14:30:00,5234.15,34.51,TRADE
QLD1,2016/09/11 15:00:00,5308.07,36.32,TRADE
QLD1,2016/09/11 15:30:00,5435.56,46.55,TRADE
QLD1,2016/09/11 16:00:00,5626.5,63.21,TRADE
QLD1,2016/09/11 16:30:00,5827.35,57.99,TRADE
QLD1,2016/09/11 17:00:00,6066.36,55.79,TRADE
QLD1,2016/09/11 17:30:00,6295.27,55.86,TRADE
QLD1,2016/09/11 18:00:00,6455.8,60.65,TRADE
QLD1,2016/09/11 18:30:00,6705.45,180.65,TRADE
QLD1,2016/09/11 19:00:00,6748.8,111.24,TRADE
QLD1,2016/09/11 19:30:00,6633.36,67.86,TRADE
QLD1,2016/09/11 20:00:00,6518.6,54.33,TRADE
QLD1,2016/09/11 20:30:00,6417.11,53.36,TRADE
QLD1,2016/09/11 21:00:00,6311.01,48.02,TRADE
QLD1,2016/09/11 21:30:00,6160.31,38.99,TRADE
QLD1,2016/09/11 22:00:00,6000.36,36.03,TRADE
QLD1,2016/09/11 22:30:00,5897.72,42.54,TRADE
QLD1,2016/09/11 23:00:00,5884.81,36.64,TRADE
QLD1,2016/09/11 23:30:00,5750.55,36.58,TRADE
QLD1,2016/09/12 00:00:00,5484.2,38.66,TRADE
QLD1,2016/09/12 00:30:00,5341.88,31.14,TRADE
QLD1,2016/09/12 01:00:00,5203.41,30.60,TRADE
QLD1,2016/09/12 01:30:00,5097.04,29.85,TRADE
QLD1,2016/09/12 02:00:00,4994.55,29.79,TRADE
QLD1,2016/09/12 02:30:00,4984.31,30.14,TRADE
QLD1,2016/09/12 03:00:00,4929.15,29.17,TRADE
QLD1,2016/09/12 03:30:00,4935.82,29.22,TRADE
QLD1,2016/09/12 04:00:00,4936.53,30.39,TRADE
QLD1,2016/09/12 04:30:00,5024.54,26.31,TRADE
QLD1,2016/09/12 05:00:00,5140.24,30.06,TRADE
QLD1,2016/09/12 05:30:00,5350.21,33.29,TRADE
QLD1,2016/09/12 06:00:00,5571.37,44.31,TRADE
QLD1,2016/09/12 06:30:00,5917.9,57.01,TRADE
QLD1,2016/09/12 07:00:00,6224.01,59.62,TRADE
QLD1,2016/09/12 07:30:00,6440.97,44.92,TRADE
QLD1,2016/09/12 08:00:00,6442.68,56.33,TRADE
QLD1,2016/09/12 08:30:00,6315.45,49.28,TRADE
QLD1,2016/09/12 09:00:00,6187.43,42.73,TRADE
QLD1,2016/09/12 09:30:00,6062.72,38.94,TRADE
QLD1,2016/09/12 10:00:00,6028.8,36.60,TRADE
QLD1,2016/09/12 10:30:00,6027.39,36.61,TRADE
QLD1,2016/09/12 11:00:00,5993.65,36.82,TRADE
QLD1,2016/09/12 11:30:00,5994.7,36.72,TRADE
QLD1,2016/09/12 12:00:00,6033.17,37.02,TRADE
QLD1,2016/09/12 12:30:00,5992.79,38.01,TRADE
QLD1,2016/09/12 13:00:00,6007.96,41.54,TRADE
QLD1,2016/09/12 13:30:00,6035.19,41.90,TRADE
QLD1,2016/09/12 14:00:00,6085.47,42.56,TRADE
QLD1,2016/09/12 14:30:00,6156.17,48.40,TRADE
QLD1,2016/09/12 15:00:00,6239.56,52.62,TRADE
QLD1,2016/09/12 15:30:00,6341.46,54.41,TRADE
QLD1,2016/09/12 16:00:00,6455.38,57.83,TRADE
QLD1,2016/09/12 16:30:00,6537.01,53.39,TRADE
QLD1,2016/09/12 17:00:00,6707.01,56.94,TRADE
QLD1,2016/09/12 17:30:00,6817.85,52.72,TRADE
QLD1,2016/09/12 18:00:00,6979.17,63.85,TRADE
QLD1,2016/09/12 18:30:00,7174.83,87.13,TRADE
QLD1,2016/09/12 19:00:00,7180.13,76.01,TRADE
QLD1,2016/09/12 19:30:00,6990.55,56.55,TRADE
QLD1,2016/09/12 20:00:00,6918.93,60.90,TRADE
QLD1,2016/09/12 20:30:00,6859.24,59.24,TRADE
QLD1,2016/09/12 21:00:00,6647.61,48.46,TRADE
QLD1,2016/09/12 21:30:00,6454.59,45.85,TRADE
QLD1,2016/09/12 22:00:00,6276.36,37.65,TRADE
QLD1,2016/09/12 22:30:00,6120.43,53.52,TRADE
QLD1,2016/09/12 23:00:00,6042.82,46.95,TRADE
QLD1,2016/09/12 23:30:00,5907.35,48.51,TRADE
QLD1,2016/09/13 00:00:00,5619.09,36.88,TRADE
QLD1,2016/09/13 00:30:00,5464.92,35.45,TRADE
QLD1,2016/09/13 01:00:00,5348.03,33,TRADE
QLD1,2016/09/13 01:30:00,5202.19,30.42,TRADE
QLD1,2016/09/13 02:00:00,5121.16,29.67,TRADE
QLD1,2016/09/13 02:30:00,5042.64,29,TRADE
QLD1,2016/09/13 03:00:00,5039.12,29.01,TRADE
QLD1,2016/09/13 03:30:00,5052.83,28.57,TRADE
QLD1,2016/09/13 04:00:00,5048.53,28.50,TRADE
QLD1,2016/09/13 04:30:00,5114.89,30.24,TRADE
QLD1,2016/09/13 05:00:00,5197.8,30.25,TRADE
QLD1,2016/09/13 05:30:00,5431.96,31.39,TRADE
QLD1,2016/09/13 06:00:00,5635.65,37.85,TRADE
QLD1,2016/09/13 06:30:00,5983.6,54.45,TRADE
QLD1,2016/09/13 07:00:00,6252.74,62.51,TRADE
QLD1,2016/09/13 07:30:00,6554.14,53.51,TRADE
QLD1,2016/09/13 08:00:00,6512.75,55.58,TRADE
QLD1,2016/09/13 08:30:00,6406.53,55.17,TRADE
QLD1,2016/09/13 09:00:00,6281.72,54.52,TRADE
QLD1,2016/09/13 09:30:00,6229.92,62.81,TRADE
QLD1,2016/09/13 10:00:00,6185.67,53.74,TRADE
QLD1,2016/09/13 10:30:00,6090.45,53.45,TRADE
QLD1,2016/09/13 11:00:00,6038.69,49.29,TRADE
QLD1,2016/09/13 11:30:00,6021.11,52.43,TRADE
QLD1,2016/09/13 12:00:00,6019.6,53.14,TRADE
QLD1,2016/09/13 12:30:00,6007.25,54.01,TRADE
QLD1,2016/09/13 13:00:00,6014.23,52.83,TRADE
QLD1,2016/09/13 13:30:00,6058.78,53.35,TRADE
QLD1,2016/09/13 14:00:00,6097.12,57.30,TRADE
QLD1,2016/09/13 14:30:00,6206.04,61.38,TRADE
QLD1,2016/09/13 15:00:00,6231.31,57.90,TRADE
QLD1,2016/09/13 15:30:00,6314.3,62.35,TRADE
QLD1,2016/09/13 16:00:00,6438.86,65.91,TRADE
QLD1,2016/09/13 16:30:00,6586.88,63.89,TRADE
QLD1,2016/09/13 17:00:00,6202.85,52.93,TRADE
QLD1,2016/09/13 17:30:00,6075.31,48.36,TRADE
QLD1,2016/09/13 18:00:00,6675.85,63.37,TRADE
QLD1,2016/09/13 18:30:00,7135.73,80.61,TRADE
QLD1,2016/09/13 19:00:00,7169.53,73.16,TRADE
QLD1,2016/09/13 19:30:00,7015.03,55.48,TRADE
QLD1,2016/09/13 20:00:00,6919.05,55.31,TRADE
QLD1,2016/09/13 20:30:00,6841.36,56.46,TRADE
QLD1,2016/09/13 21:00:00,6627.46,48.55,TRADE
QLD1,2016/09/13 21:30:00,6451.88,39.70,TRADE
QLD1,2016/09/13 22:00:00,6292.88,34.20,TRADE
QLD1,2016/09/13 22:30:00,6127.75,48.35,TRADE
QLD1,2016/09/13 23:00:00,6067.16,36.80,TRADE
QLD1,2016/09/13 23:30:00,5877.04,40.30,TRADE
QLD1,2016/09/14 00:00:00,5633.89,34.33,TRADE
QLD1,2016/09/14 00:30:00,5437.53,30.60,TRADE
QLD1,2016/09/14 01:00:00,5310.28,30.82,TRADE
QLD1,2016/09/14 01:30:00,5181.24,30.39,TRADE
QLD1,2016/09/14 02:00:00,5061.64,29.79,TRADE
QLD1,2016/09/14 02:30:00,5034.72,28.56,TRADE
QLD1,2016/09/14 03:00:00,5004.13,27.92,TRADE
QLD1,2016/09/14 03:30:00,4969.35,26.20,TRADE
QLD1,2016/09/14 04:00:00,4971.44,26.58,TRADE
QLD1,2016/09/14 04:30:00,5052.56,27,TRADE
QLD1,2016/09/14 05:00:00,5130.61,27.42,TRADE
QLD1,2016/09/14 05:30:00,5324.53,30.57,TRADE
QLD1,2016/09/14 06:00:00,5543.37,31.82,TRADE
QLD1,2016/09/14 06:30:00,5854.37,52.63,TRADE
QLD1,2016/09/14 07:00:00,6137.96,57.83,TRADE
QLD1,2016/09/14 07:30:00,6396.8,52.07,TRADE
QLD1,2016/09/14 08:00:00,6423.96,72.31,TRADE
QLD1,2016/09/14 08:30:00,6312.58,74.89,TRADE
QLD1,2016/09/14 09:00:00,6198.78,57.90,TRADE
QLD1,2016/09/14 09:30:00,6149.86,63.19,TRADE
QLD1,2016/09/14 10:00:00,6095.6,55.97,TRADE
QLD1,2016/09/14 10:30:00,6037.1,53.32,TRADE
QLD1,2016/09/14 11:00:00,6025.73,52.46,TRADE
QLD1,2016/09/14 11:30:00,6070.42,51.09,TRADE
QLD1,2016/09/14 12:00:00,6096.75,50.15,TRADE
QLD1,2016/09/14 12:30:00,6133,52.02,TRADE
QLD1,2016/09/14 13:00:00,6195.69,53.43,TRADE
QLD1,2016/09/14 13:30:00,6216.82,54.12,TRADE
QLD1,2016/09/14 14:00:00,6243.67,55,TRADE
QLD1,2016/09/14 14:30:00,6326.18,54.12,TRADE
QLD1,2016/09/14 15:00:00,6376.91,54.61,TRADE
QLD1,2016/09/14 15:30:00,6448.62,52.56,TRADE
QLD1,2016/09/14 16:00:00,6565.17,59.61,TRADE
QLD1,2016/09/14 16:30:00,6670.48,58.72,TRADE
QLD1,2016/09/14 17:00:00,6794.78,61.11,TRADE
QLD1,2016/09/14 17:30:00,6897,51.88,TRADE
QLD1,2016/09/14 18:00:00,6968.97,56.78,TRADE
QLD1,2016/09/14 18:30:00,7101.9,76.13,TRADE
QLD1,2016/09/14 19:00:00,7079.39,73.25,TRADE
QLD1,2016/09/14 19:30:00,7041.92,64.13,TRADE
QLD1,2016/09/14 20:00:00,6952.91,59.59,TRADE
QLD1,2016/09/14 20:30:00,6893.26,57.51,TRADE
QLD1,2016/09/14 21:00:00,6668.85,52.57,TRADE
QLD1,2016/09/14 21:30:00,6475.93,50.32,TRADE
QLD1,2016/09/14 22:00:00,6250.91,45.57,TRADE
QLD1,2016/09/14 22:30:00,6148.22,99.01,TRADE
QLD1,2016/09/14 23:00:00,6092.49,50.01,TRADE
QLD1,2016/09/14 23:30:00,5912.96,52.79,TRADE
QLD1,2016/09/15 00:00:00,5629.25,44.06,TRADE
QLD1,2016/09/15 00:30:00,5457.57,36.74,TRADE
QLD1,2016/09/15 01:00:00,5351.88,33.31,TRADE
QLD1,2016/09/15 01:30:00,5216.44,41.22,TRADE
QLD1,2016/09/15 02:00:00,5159.64,40.43,TRADE
QLD1,2016/09/15 02:30:00,5079.41,32.43,TRADE
QLD1,2016/09/15 03:00:00,5059.07,33.10,TRADE
QLD1,2016/09/15 03:30:00,5080.75,31.61,TRADE
QLD1,2016/09/15 04:00:00,5086.44,31.70,TRADE
QLD1,2016/09/15 04:30:00,5171.36,31.71,TRADE
QLD1,2016/09/15 05:00:00,5236.73,34.16,TRADE
QLD1,2016/09/15 05:30:00,5397.26,33.69,TRADE
QLD1,2016/09/15 06:00:00,5599.75,32.50,TRADE
QLD1,2016/09/15 06:30:00,5919.82,41.29,TRADE
QLD1,2016/09/15 07:00:00,6236.27,57.06,TRADE
QLD1,2016/09/15 07:30:00,6559.71,55.06,TRADE
QLD1,2016/09/15 08:00:00,6634.8,64.15,TRADE
QLD1,2016/09/15 08:30:00,6614.66,67.16,TRADE
QLD1,2016/09/15 09:00:00,6488.21,54.12,TRADE
QLD1,2016/09/15 09:30:00,6471.86,49.98,TRADE
QLD1,2016/09/15 10:00:00,6383.88,49.80,TRADE
QLD1,2016/09/15 10:30:00,6295.68,38.74,TRADE
QLD1,2016/09/15 11:00:00,6252.16,38.80,TRADE
QLD1,2016/09/15 11:30:00,6307.2,36,TRADE
QLD1,2016/09/15 12:00:00,6353.95,40.89,TRADE
QLD1,2016/09/15 12:30:00,6344.6,40.01,TRADE
QLD1,2016/09/15 13:00:00,6337.62,36.26,TRADE
QLD1,2016/09/15 13:30:00,6392.62,42.98,TRADE
QLD1,2016/09/15 14:00:00,6410.21,50.34,TRADE
QLD1,2016/09/15 14:30:00,6538.06,48.08,TRADE
QLD1,2016/09/15 15:00:00,6633.05,54.12,TRADE
QLD1,2016/09/15 15:30:00,6620.47,53.34,TRADE
QLD1,2016/09/15 16:00:00,6644.01,49.46,TRADE
QLD1,2016/09/15 16:30:00,6762.88,50.55,TRADE
QLD1,2016/09/15 17:00:00,6890.95,56.07,TRADE
QLD1,2016/09/15 17:30:00,6964.97,54.11,TRADE
QLD1,2016/09/15 18:00:00,7069.14,54.48,TRADE
QLD1,2016/09/15 18:30:00,7146.08,54.09,TRADE
QLD1,2016/09/15 19:00:00,7148.86,57.28,TRADE
QLD1,2016/09/15 19:30:00,6981.53,53.10,TRADE
QLD1,2016/09/15 20:00:00,6912.01,51.74,TRADE
QLD1,2016/09/15 20:30:00,6855.36,49.25,TRADE
QLD1,2016/09/15 21:00:00,6673.93,45.70,TRADE
QLD1,2016/09/15 21:30:00,6486.92,38.56,TRADE
QLD1,2016/09/15 22:00:00,6299.29,34.45,TRADE
QLD1,2016/09/15 22:30:00,6111.28,58.33,TRADE
QLD1,2016/09/15 23:00:00,6083.99,45.12,TRADE
QLD1,2016/09/15 23:30:00,5916.58,43.73,TRADE
QLD1,2016/09/16 00:00:00,5637.89,37.80,TRADE
QLD1,2016/09/16 00:30:00,5468.56,35.10,TRADE
QLD1,2016/09/16 01:00:00,5353.59,33.67,TRADE
QLD1,2016/09/16 01:30:00,5174.89,30.90,TRADE
QLD1,2016/09/16 02:00:00,5092.51,30.63,TRADE
QLD1,2016/09/16 02:30:00,5042.3,29.51,TRADE
QLD1,2016/09/16 03:00:00,5028.84,27.47,TRADE
QLD1,2016/09/16 03:30:00,5014.44,27.59,TRADE
QLD1,2016/09/16 04:00:00,4998.99,27.66,TRADE
QLD1,2016/09/16 04:30:00,5048.93,27.98,TRADE
QLD1,2016/09/16 05:00:00,5133.19,29.72,TRADE
QLD1,2016/09/16 05:30:00,5361.08,31.06,TRADE
QLD1,2016/09/16 06:00:00,5540.92,32.23,TRADE
QLD1,2016/09/16 06:30:00,5849.74,55.88,TRADE
QLD1,2016/09/16 07:00:00,6158.25,101.47,TRADE
QLD1,2016/09/16 07:30:00,6398.76,65.35,TRADE
QLD1,2016/09/16 08:00:00,6344.04,72.35,TRADE
QLD1,2016/09/16 08:30:00,6272.17,59.29,TRADE
QLD1,2016/09/16 09:00:00,6173.2,52.40,TRADE
QLD1,2016/09/16 09:30:00,6077.34,49.52,TRADE
QLD1,2016/09/16 10:00:00,6120.84,47.97,TRADE
QLD1,2016/09/16 10:30:00,6132.24,48.82,TRADE
QLD1,2016/09/16 11:00:00,6091.06,48.26,TRADE
QLD1,2016/09/16 11:30:00,6062.88,38.92,TRADE
QLD1,2016/09/16 12:00:00,6089.07,42.72,TRADE
QLD1,2016/09/16 12:30:00,6068.53,35.56,TRADE
QLD1,2016/09/16 13:00:00,6026.1,32.80,TRADE
QLD1,2016/09/16 13:30:00,6056.62,34.52,TRADE
QLD1,2016/09/16 14:00:00,6103.07,35.93,TRADE
QLD1,2016/09/16 14:30:00,6154.7,33.43,TRADE
QLD1,2016/09/16 15:00:00,6177.88,31.53,TRADE
QLD1,2016/09/16 15:30:00,6190.77,36.95,TRADE
QLD1,2016/09/16 16:00:00,6297.39,41.48,TRADE
QLD1,2016/09/16 16:30:00,6407.16,51.09,TRADE
QLD1,2016/09/16 17:00:00,6606.7,61,TRADE
QLD1,2016/09/16 17:30:00,6638.59,54.93,TRADE
QLD1,2016/09/16 18:00:00,6674.35,64.80,TRADE
QLD1,2016/09/16 18:30:00,6757.29,67.43,TRADE
QLD1,2016/09/16 19:00:00,6778.93,69.77,TRADE
QLD1,2016/09/16 19:30:00,6690.63,56.25,TRADE
QLD1,2016/09/16 20:00:00,6590.96,48.20,TRADE
QLD1,2016/09/16 20:30:00,6554.44,54.12,TRADE
QLD1,2016/09/16 21:00:00,6349.33,50.92,TRADE
QLD1,2016/09/16 21:30:00,6224.34,43.96,TRADE
QLD1,2016/09/16 22:00:00,6059.98,36.74,TRADE
QLD1,2016/09/16 22:30:00,5975.97,62.40,TRADE
QLD1,2016/09/16 23:00:00,5970.04,56.24,TRADE
QLD1,2016/09/16 23:30:00,5823.57,50.62,TRADE
QLD1,2016/09/17 00:00:00,5576.93,45.62,TRADE
QLD1,2016/09/17 00:30:00,5403.77,40.27,TRADE
QLD1,2016/09/17 01:00:00,5252.1,34.22,TRADE
QLD1,2016/09/17 01:30:00,5130.13,32.03,TRADE
QLD1,2016/09/17 02:00:00,5036.47,31.84,TRADE
QLD1,2016/09/17 02:30:00,4963.09,29.19,TRADE
QLD1,2016/09/17 03:00:00,4964.51,29.08,TRADE
QLD1,2016/09/17 03:30:00,4928.41,28.67,TRADE
QLD1,2016/09/17 04:00:00,4917.09,26.70,TRADE
QLD1,2016/09/17 04:30:00,4945.74,26,TRADE
QLD1,2016/09/17 05:00:00,4946.64,24.21,TRADE
QLD1,2016/09/17 05:30:00,5054.3,27.86,TRADE
QLD1,2016/09/17 06:00:00,5102.6,29.80,TRADE
QLD1,2016/09/17 06:30:00,5183.47,29.83,TRADE
QLD1,2016/09/17 07:00:00,5263.28,31.50,TRADE
QLD1,2016/09/17 07:30:00,5415.43,31.43,TRADE
QLD1,2016/09/17 08:00:00,5445.12,34.03,TRADE
QLD1,2016/09/17 08:30:00,5496.04,38.53,TRADE
QLD1,2016/09/17 09:00:00,5508.97,40.03,TRADE
QLD1,2016/09/17 09:30:00,5515.94,45.22,TRADE
QLD1,2016/09/17 10:00:00,5440.3,34.63,TRADE
QLD1,2016/09/17 10:30:00,5465.28,31.98,TRADE
QLD1,2016/09/17 11:00:00,5397.75,30.60,TRADE
QLD1,2016/09/17 11:30:00,5411.8,30.51,TRADE
QLD1,2016/09/17 12:00:00,5423.63,30.60,TRADE
QLD1,2016/09/17 12:30:00,5369.8,30.51,TRADE
QLD1,2016/09/17 13:00:00,5386.41,30.58,TRADE
QLD1,2016/09/17 13:30:00,5415.82,30.43,TRADE
QLD1,2016/09/17 14:00:00,5420.08,30.30,TRADE
QLD1,2016/09/17 14:30:00,5489,30.21,TRADE
QLD1,2016/09/17 15:00:00,5603.53,30.89,TRADE
QLD1,2016/09/17 15:30:00,5742.74,33.52,TRADE
QLD1,2016/09/17 16:00:00,5843.56,34.65,TRADE
QLD1,2016/09/17 16:30:00,5962.67,35.90,TRADE
QLD1,2016/09/17 17:00:00,6118.81,32.98,TRADE
QLD1,2016/09/17 17:30:00,6198,36.78,TRADE
QLD1,2016/09/17 18:00:00,6297.31,52.97,TRADE
QLD1,2016/09/17 18:30:00,6473.26,60.85,TRADE
QLD1,2016/09/17 19:00:00,6515.21,67.96,TRADE
QLD1,2016/09/17 19:30:00,6423.38,51.51,TRADE
QLD1,2016/09/17 20:00:00,6381.54,48.11,TRADE
QLD1,2016/09/17 20:30:00,6331.43,52.21,TRADE
QLD1,2016/09/17 21:00:00,6184.01,42.05,TRADE
QLD1,2016/09/17 21:30:00,6073.31,34.75,TRADE
QLD1,2016/09/17 22:00:00,5972.07,31.89,TRADE
QLD1,2016/09/17 22:30:00,5856.74,35.41,TRADE
QLD1,2016/09/17 23:00:00,5876.63,32.42,TRADE
QLD1,2016/09/17 23:30:00,5767.74,34.05,TRADE
QLD1,2016/09/18 00:00:00,5503.88,31.58,TRADE
QLD1,2016/09/18 00:30:00,5375.98,30.08,TRADE
QLD1,2016/09/18 01:00:00,5225.05,27.47,TRADE
QLD1,2016/09/18 01:30:00,5085.97,28.91,TRADE
QLD1,2016/09/18 02:00:00,4988.82,27.34,TRADE
QLD1,2016/09/18 02:30:00,4957.74,27.01,TRADE
QLD1,2016/09/18 03:00:00,4885.93,24.01,TRADE
QLD1,2016/09/18 03:30:00,4934.51,23.76,TRADE
QLD1,2016/09/18 04:00:00,4906.37,23.89,TRADE
QLD1,2016/09/18 04:30:00,4917.71,23.37,TRADE
QLD1,2016/09/18 05:00:00,4950.32,23.66,TRADE
QLD1,2016/09/18 05:30:00,4938.46,24.73,TRADE
QLD1,2016/09/18 06:00:00,5035.8,30.07,TRADE
QLD1,2016/09/18 06:30:00,5071.93,30.21,TRADE
QLD1,2016/09/18 07:00:00,5166.28,27.70,TRADE
QLD1,2016/09/18 07:30:00,5372.57,27.55,TRADE
QLD1,2016/09/18 08:00:00,5453.11,30.98,TRADE
QLD1,2016/09/18 08:30:00,5647.2,40.07,TRADE
QLD1,2016/09/18 09:00:00,5734.09,50.77,TRADE
QLD1,2016/09/18 09:30:00,5878.89,73.63,TRADE
QLD1,2016/09/18 10:00:00,5921.2,65.94,TRADE
QLD1,2016/09/18 10:30:00,5933.14,53.67,TRADE
QLD1,2016/09/18 11:00:00,5930.86,53.59,TRADE
QLD1,2016/09/18 11:30:00,5861.55,54.11,TRADE
QLD1,2016/09/18 12:00:00,5833.36,55.86,TRADE
QLD1,2016/09/18 12:30:00,5842.46,53.42,TRADE
QLD1,2016/09/18 13:00:00,5874.79,37.06,TRADE
QLD1,2016/09/18 13:30:00,5873.91,39.95,TRADE
QLD1,2016/09/18 14:00:00,5879.66,39.58,TRADE
QLD1,2016/09/18 14:30:00,5877.93,33.79,TRADE
QLD1,2016/09/18 15:00:00,5878.79,41.62,TRADE
QLD1,2016/09/18 15:30:00,5956.04,43.42,TRADE
QLD1,2016/09/18 16:00:00,6005.74,43.62,TRADE
QLD1,2016/09/18 16:30:00,6127.66,51.68,TRADE
QLD1,2016/09/18 17:00:00,6299.06,61.73,TRADE
QLD1,2016/09/18 17:30:00,6452.45,52.52,TRADE
QLD1,2016/09/18 18:00:00,6603.06,61.04,TRADE
QLD1,2016/09/18 18:30:00,6704.89,78.68,TRADE
QLD1,2016/09/18 19:00:00,6696.63,82.10,TRADE
QLD1,2016/09/18 19:30:00,6607.16,63.59,TRADE
QLD1,2016/09/18 20:00:00,6495.29,61.08,TRADE
QLD1,2016/09/18 20:30:00,6428.17,60.66,TRADE
QLD1,2016/09/18 21:00:00,6240.1,55.97,TRADE
QLD1,2016/09/18 21:30:00,6145.19,53.52,TRADE
QLD1,2016/09/18 22:00:00,6045.4,42.80,TRADE
QLD1,2016/09/18 22:30:00,5959.41,47.65,TRADE
QLD1,2016/09/18 23:00:00,5946.4,51.94,TRADE
QLD1,2016/09/18 23:30:00,5788.11,42.85,TRADE
QLD1,2016/09/19 00:00:00,5525.81,41.36,TRADE
QLD1,2016/09/19 00:30:00,5367.2,32.15,TRADE
QLD1,2016/09/19 01:00:00,5252.92,30.37,TRADE
QLD1,2016/09/19 01:30:00,5143.88,29.96,TRADE
QLD1,2016/09/19 02:00:00,5032.38,26.99,TRADE
QLD1,2016/09/19 02:30:00,4943.53,25.13,TRADE
QLD1,2016/09/19 03:00:00,4924.24,24.96,TRADE
QLD1,2016/09/19 03:30:00,4908.01,26,TRADE
QLD1,2016/09/19 04:00:00,4916.85,25.31,TRADE
QLD1,2016/09/19 04:30:00,4968.37,26.36,TRADE
QLD1,2016/09/19 05:00:00,5039.85,26.46,TRADE
QLD1,2016/09/19 05:30:00,5254.68,29.98,TRADE
QLD1,2016/09/19 06:00:00,5440.19,34.46,TRADE
QLD1,2016/09/19 06:30:00,5747.16,49.59,TRADE
QLD1,2016/09/19 07:00:00,6045.94,61.66,TRADE
QLD1,2016/09/19 07:30:00,6295.44,49.50,TRADE
QLD1,2016/09/19 08:00:00,6391.71,62.60,TRADE
QLD1,2016/09/19 08:30:00,6474.31,69.78,TRADE
QLD1,2016/09/19 09:00:00,6408.98,55.93,TRADE
QLD1,2016/09/19 09:30:00,6380.26,53.02,TRADE
QLD1,2016/09/19 10:00:00,6320.06,53.35,TRADE
QLD1,2016/09/19 10:30:00,6300.24,51.29,TRADE
QLD1,2016/09/19 11:00:00,6198.36,51.35,TRADE
QLD1,2016/09/19 11:30:00,6148.18,48.78,TRADE
QLD1,2016/09/19 12:00:00,6180.67,48.89,TRADE
QLD1,2016/09/19 12:30:00,6166.75,48.67,TRADE
QLD1,2016/09/19 13:00:00,6196.41,45.61,TRADE
QLD1,2016/09/19 13:30:00,6213.64,48.74,TRADE
QLD1,2016/09/19 14:00:00,6241.24,43.44,TRADE
QLD1,2016/09/19 14:30:00,6267.12,42.13,TRADE
QLD1,2016/09/19 15:00:00,6352.2,44.52,TRADE
QLD1,2016/09/19 15:30:00,6384.73,41.49,TRADE
QLD1,2016/09/19 16:00:00,6501.98,52.45,TRADE
QLD1,2016/09/19 16:30:00,6566.67,52.68,TRADE
QLD1,2016/09/19 17:00:00,6759.56,76.12,TRADE
QLD1,2016/09/19 17:30:00,6839,56.79,TRADE
QLD1,2016/09/19 18:00:00,6943.95,63.94,TRADE
QLD1,2016/09/19 18:30:00,7080.87,87.37,TRADE
QLD1,2016/09/19 19:00:00,7096.5,100.84,TRADE
QLD1,2016/09/19 19:30:00,6961.41,67.49,TRADE
QLD1,2016/09/19 20:00:00,6864.96,72.25,TRADE
QLD1,2016/09/19 20:30:00,6786.83,68.87,TRADE
QLD1,2016/09/19 21:00:00,6576.67,58.41,TRADE
QLD1,2016/09/19 21:30:00,6438.55,57.41,TRADE
QLD1,2016/09/19 22:00:00,6240.55,41.88,TRADE
QLD1,2016/09/19 22:30:00,6109.71,48.09,TRADE
QLD1,2016/09/19 23:00:00,6084.97,44.35,TRADE
QLD1,2016/09/19 23:30:00,5941.09,50.23,TRADE
QLD1,2016/09/20 00:00:00,5624.81,41.12,TRADE
QLD1,2016/09/20 00:30:00,5420.72,30.09,TRADE
QLD1,2016/09/20 01:00:00,5349.78,30.52,TRADE
QLD1,2016/09/20 01:30:00,5226.84,30.01,TRADE
QLD1,2016/09/20 02:00:00,5104.13,26.12,TRADE
QLD1,2016/09/20 02:30:00,5088.9,23.96,TRADE
QLD1,2016/09/20 03:00:00,5029.35,21.66,TRADE
QLD1,2016/09/20 03:30:00,5000.22,16.32,TRADE
QLD1,2016/09/20 04:00:00,5025.27,17.45,TRADE
QLD1,2016/09/20 04:30:00,5085.83,23.83,TRADE
QLD1,2016/09/20 05:00:00,5155.91,25.13,TRADE
QLD1,2016/09/20 05:30:00,5350.29,28.47,TRADE
QLD1,2016/09/20 06:00:00,5575.81,31.14,TRADE
QLD1,2016/09/20 06:30:00,5814.52,44.90,TRADE
QLD1,2016/09/20 07:00:00,6018.91,51.92,TRADE
QLD1,2016/09/20 07:30:00,6195.4,44.12,TRADE
QLD1,2016/09/20 08:00:00,6127.15,39.10,TRADE
QLD1,2016/09/20 08:30:00,6167.98,44.04,TRADE
QLD1,2016/09/20 09:00:00,6122.45,38.71,TRADE
QLD1,2016/09/20 09:30:00,6072.32,48.98,TRADE
QLD1,2016/09/20 10:00:00,5938.31,47.36,TRADE
QLD1,2016/09/20 10:30:00,5909.31,42.65,TRADE
QLD1,2016/09/20 11:00:00,5813.94,40.09,TRADE
QLD1,2016/09/20 11:30:00,5802.42,31.50,TRADE
QLD1,2016/09/20 12:00:00,5846.34,31.51,TRADE
QLD1,2016/09/20 12:30:00,5820,30.60,TRADE
QLD1,2016/09/20 13:00:00,5894.07,31.35,TRADE
QLD1,2016/09/20 13:30:00,5978.21,42.98,TRADE
QLD1,2016/09/20 14:00:00,6096.74,47.93,TRADE
QLD1,2016/09/20 14:30:00,6193.46,45.96,TRADE
QLD1,2016/09/20 15:00:00,6318.04,53.83,TRADE
